YEAR,Section,Section Name,Volume,Shape Length,multilinestring
2022,City Section,SHGNPPI4,33000,762.0083621,"MULTILINESTRING ((-114.14956930890891 51.09726640401205, -114.14888974639555 51.09771223331335, -114.148574035264 51.09792214246174, -114.14837883872342 51.09802739131987, -114.14824779912641 51.098108849203925, -114.148047821578 51.09824330826446, -114.14779033906837 51.09843694576857, -114.14749550733218 51.098667143103214, -114.14727607945947 51.098903580642414, -114.14705206087736 51.09917610980627, -114.14677735104733 51.0995417352058, -114.14659399025945 51.099743331689936, -114.1462912341076 51.10002498365304, -114.14594960349902 51.1002831601207, -114.14511411172333 51.1008625043534, -114.14501300542715 51.100934088532654, -114.1448463975812 51.1010455042254, -114.14464295684927 51.101196997065095, -114.1444830927541 51.10132373394483, -114.1443676561618 51.10142410844301, -114.14410336108143 51.10161167630652, -114.14375119219024 51.10185237258875, -114.14343678952694 51.1020675484045, -114.14321545973172 51.10221743714216, -114.14303068126684 51.102337300269916, -114.14291548708705 51.10242181078114, -114.14284333599281 51.10247429691481, -114.14272168060131 51.10253994315454))"
2022,City Section,SHGNPPI100,32000,1021.32891847,"MULTILINESTRING ((-114.13564057963545 51.14746839703326, -114.13515146183704 51.14724212913207, -114.1347218944598 51.14708470292936, -114.13429233143242 51.14692727514101, -114.13386276989652 51.14676984577031, -114.13343321271053 51.14661241481406, -114.13293060170506 51.14644932277771, -114.13242799566844 51.146286228572876, -114.13192539316894 51.14612313130229, -114.13142279421169 51.1459600327639, -114.1308516527172 51.14577116730836, -114.13028051587818 51.14558229815558, -114.12970938369975 51.14539342710353, -114.12913825617683 51.14520455235434, -114.12870419681138 51.14505859406232, -114.12827013875261 51.14491263415551, -114.12783608342967 51.14476667263235, -114.12740203227169 51.144620709491306, -114.12686278170753 51.14439733361305, -114.12632353777538 51.14417395523495, -114.1261317568555 51.144058793472844, -114.12554776770132 51.14380908520876, -114.12516291017988 51.143616742992215, -114.12479360207652 51.14341131475581, -114.1244711190456 51.143235238663024, -114.12414336772902 51.14302976413212, -114.12390408420923 51.1428895357995, -114.12371006094538 51.14277650025586, -114.1235160126641 51.142698717076506, -114.12332196360566 51.14262093357524))"
2022,City Section,SHGNPPI101,31000,632.321492774,"MULTILINESTRING ((-114.13564057963545 51.14746839703326, -114.13599637573638 51.14761575281694, -114.13642823592905 51.14786758380935, -114.13686010225092 51.148119413191196, -114.13714224441884 51.14836011850574, -114.13742438809385 51.14860082312921, -114.13765902361725 51.14896283170715, -114.13793727188944 51.14915468489992, -114.13821552390115 51.14934653831996, -114.13859077482866 51.149681284167706, -114.13896603261995 51.15001602968542, -114.13916882240471 51.15024646649844, -114.13937161564294 51.15047690384642, -114.13956695678223 51.15071770661538, -114.13976229852723 51.15095850904832, -114.1399127211392 51.151195598250624, -114.14006314386539 51.15143268725034, -114.14018888890371 51.151676867834155, -114.14030902197348 51.151910147056746, -114.14031463527151 51.15192104827149, -114.14044038153675 51.15216522766514))"
2022,City Section,PEIGAN3,18000,2614.67328786,"MULTILINESTRING ((-113.9581705562495 51.014935699131804, -113.95564210617808 51.01493986927463, -113.95259451088369 51.01494267580074, -113.9501747176017 51.014933482079265, -113.94849983439235 51.014927088759755, -113.94666169513364 51.01485490780673, -113.94275914732764 51.014746026272675, -113.94122264779625 51.01469769318707, -113.93993121758953 51.01467325039585, -113.93815899217827 51.014672325933866, -113.93613222239603 51.01468907506623, -113.9340676604962 51.01476523153093, -113.93177684872019 51.01484121964472, -113.92936352483775 51.014888308073495, -113.92532985790064 51.01520928300772, -113.9232756833435 51.015342233563956, -113.92097136138936 51.015416825112055))"
2022,City Section,MACLEOD26,40000,1167.129117,"MULTILINESTRING ((-114.0372973064877 50.86603767327137, -114.03814096592703 50.86708868243277, -114.0390258426832 50.86820079818889, -114.03974606175947 50.869197099127135, -114.04058905162475 50.87049150719058, -114.04150077641131 50.87201863649128, -114.04256338927604 50.873737632628135, -114.04305448455867 50.87453139337738, -114.04320998880897 50.874782730390876, -114.04333429423785 50.8749825750841, -114.0434267594156 50.87513572845846, -114.04349530206966 50.87524342826277, -114.0435975678944 50.87540543298858, -114.04368145318347 50.87554403724882, -114.04377018368969 50.87568813161695))"
2022,City Section,METISTRNE3,31000,1599.18958476,"MULTILINESTRING ((-113.96996620917525 51.13976874175444, -113.96990915605419 51.15414473086089))"
2022,City Section,SYMONSVALLEY2,27000,842.198184545,"MULTILINESTRING ((-114.12587170951778 51.16145864642203, -114.12982503037497 51.16518885390891, -114.13192936022715 51.16797954922689))"
2022,Provincial Section,22X1,32000,2327.12063006,"MULTILINESTRING ((-114.12460185649348 50.89279228284039, -114.12552599767271 50.89279130454348, -114.12453351710826 50.89278679366228, -114.12371288088804 50.892796371144485, -114.12075430008359 50.89279629083456, -114.11861462064789 50.892793691813225, -114.11650637933108 50.89278666926287, -114.11597028807181 50.89278532142141, -114.11540534099251 50.892784693672084, -114.11473932340716 50.89279366406713, -114.1141545647331 50.89279661335931, -114.11300284785261 50.892796743134454, -114.11217822655769 50.89279634903013, -114.11164103533957 50.89279686396694, -114.10950193070254 50.89279787047285, -114.10729789648384 50.89279740424312, -114.1066120364675 50.89279803258204, -114.10526179536785 50.892799255110944, -114.1047837024568 50.89279916827148, -114.10301829694936 50.89279751203649, -114.10066071818387 50.89279956499382, -114.09798422275803 50.89280030745004, -114.09509331203576 50.89279479039987, -114.09337248999184 50.89280240853035))"
2022,Provincial Section,22X2,32000,1504.32600026,"MULTILINESTRING ((-114.07656573229868 50.89269024375648, -114.07558106186652 50.89261509184341, -114.07510786825021 50.89259499359263, -114.07443551147792 50.89254122817864, -114.07427920190014 50.89254039097979, -114.0741338350777 50.89254001500094, -114.07389428632483 50.89253829875315, -114.07373407153116 50.892538868428495, -114.0735515739937 50.8925389871431, -114.0733569710446 50.89253957796089, -114.07315924314408 50.89254063789105, -114.07299085022406 50.8925407370006, -114.0727642022437 50.89253994082948, -114.07250965763782 50.89253729253323, -114.07202104653172 50.89253184140097), (-114.09337248999184 50.89280240853035, -114.09324816904213 50.892802700280264, -114.09314042916448 50.89280239252445, -114.0930533826607 50.892802265956604, -114.09298703236892 50.89280231882273, -114.09280800138194 50.892802079207925, -114.09267529717353 50.89280179086572, -114.09259153698616 50.892801661344734, -114.0924649474823 50.892801969342734, -114.09235687965274 50.892801858003914, -114.09225888050038 50.892802135965404, -114.09215902600279 50.89280221483291, -114.09209563225541 50.89280226485851, -114.09200288909953 50.89280233618445, -114.09189449369555 50.892802617537484, -114.0918150024068 50.89280268008046, -114.0917488021362 50.892803126784585, -114.09165748608332 50.89280319851259, -114.09152004079846 50.892803303643056, -114.09143562326217 50.89280356577077, -114.09136500264718 50.89280342507813, -114.09121190939636 50.89280375155713, -114.0910808480804 50.89280405165901, -114.09096604879592 50.89280413756857, -114.09085305329536 50.8928042255575, -114.09071397944014 50.892804526088725, -114.09061313885385 50.89280480217956, -114.0904937246135 50.892805090783824, -114.09039616853516 50.892805166361924, -114.09017991137999 50.89280533091182, -114.09009648133767 50.892805395327066, -114.08996663389978 50.892805694140314, -114.08985528297127 50.89280577989618, -114.08976151393396 50.89280605520248, -114.089652133467 50.8928063370289, -114.08937811448239 50.89280595109792, -114.08926117767683 50.89280544992235, -114.0889612363447 50.89280509271855, -114.08866746148817 50.892804923345295, -114.08811506675045 50.89280632597806, -114.08766148133564 50.89280667014096, -114.08706807784112 50.89280612980143, -114.0864894294025 50.89280597556928, -114.08599715550798 50.89280692716824, -114.08589270127864 50.89280700406422, -114.08568047912671 50.892806958632434, -114.08555598860606 50.89280704993014, -114.0853341370647 50.89280739929189, -114.08487719067749 50.89280735032305, -114.08435965032736 50.89280791692613, -114.08377870480926 50.892808520459624, -114.08286164287111 50.89280956691702, -114.08164894753146 50.892810034771166, -114.0809186522668 50.89281075000394, -114.08053793499671 50.89281062579666, -114.0800836686931 50.89281348604821, -114.07964022583013 50.89281848934807, -114.07958326881368 50.89281971216734, -114.07950378224498 50.89282173602688, -114.07926171138654 50.89283074136176, -114.07876449438369 50.892822159825, -114.0784096218812 50.89282239870544, -114.07656045732723 50.892691916653284))"
2022,Provincial Section,22X2A,34000,1167.97774676,"MULTILINESTRING ((-114.07202104395712 50.89253017196512, -114.07182066647937 50.89252840751309, -114.07160152195951 50.892529306269864, -114.07125370027205 50.892534099464115, -114.07094027339414 50.89253581683447, -114.07051982637867 50.89253988870175, -114.06999707003429 50.89254180351438, -114.06941553699043 50.892547603150966, -114.06902184379393 50.89255089046443, -114.06873262279306 50.892550297849176, -114.06845104136008 50.89254740939408, -114.06820600398564 50.89254908469925, -114.0678505304845 50.89255005508324, -114.06742370789387 50.89255106561255, -114.06703475798373 50.89255053443539, -114.06660666036385 50.89255154270969, -114.0662741201674 50.89255173195901, -114.06597413557617 50.89255265522767, -114.06568772930098 50.89255025548454, -114.0647576776372 50.89255032647876, -114.06162058548917 50.89254680666114, -114.06073441493552 50.89254301877859, -114.05964367369208 50.89255144194565, -114.05941404466907 50.89255804799366, -114.0588942431193 50.892556832522395, -114.05854310920964 50.89255461150414, -114.05824599683461 50.8925541604842, -114.05745665231659 50.89255334787234, -114.05708751358779 50.8925535289607, -114.05614908316129 50.89255638169605, -114.05586397745685 50.89255711810069, -114.05542006240417 50.89255958615622))"
2022,Provincial Section,22X3,32000,2080.09299502,"MULTILINESTRING ((-114.05542006240417 50.89255958615622, -114.05505051534573 50.892561898812346, -114.05464161402321 50.892563321636736, -114.05429846711681 50.89256471336415, -114.05386901641684 50.89256491231141, -114.05348888436417 50.89256754944589, -114.05331651657826 50.89257096806505, -114.0530041111911 50.89257427388908, -114.05272357670232 50.89258140500316, -114.05246446749648 50.89258385642673, -114.05216834069063 50.8925839891275, -114.05196767182295 50.89258174392954, -114.05174167640486 50.892578342716085, -114.05153711020587 50.89257493070828, -114.05130916609662 50.8925715286188, -114.05113155151975 50.89256698570001, -114.05096205572494 50.89256472511644, -114.05075943839608 50.892561311794246, -114.05060552824565 50.89256021081363, -114.05039317003819 50.892556801077696, -114.05018860545184 50.892553386706325, -114.05001416996653 50.89254944035181, -114.04872533401635 50.89254095675079, -114.04744946094434 50.89255401519587, -114.04687086321296 50.89256139145395, -114.0465362174217 50.89257405914194, -114.04639578951023 50.892583067244814, -114.04629730314748 50.89259781303299, -114.04525770513672 50.892618368091256, -114.04356689357553 50.89261992558608, -114.04226612226365 50.89260311155149, -114.04119938275267 50.89258916915704, -114.03867379352982 50.8925935526855, -114.0343148270836 50.8926253643037, -114.03011313533501 50.892632519993896, -114.02965529483666 50.892609331595246, -114.02945567420734 50.89259755313041, -114.02931089603928 50.89259036073507, -114.02927689505113 50.89258905493317, -114.02920889349157 50.89258710046625, -114.02906192359755 50.89258450847751, -114.02887985724715 50.892581267824255, -114.02872808244723 50.892580056563965, -114.02855917738478 50.89257746933794, -114.02838149956786 50.89257751266743, -114.02820529136748 50.89257735309716, -114.02790573988645 50.89258380975888, -114.02761699940852 50.89258997541607, -114.0272672074529 50.89260530102844, -114.02704383269499 50.89261296209563, -114.02683904349193 50.89261682020244, -114.02638239344208 50.89261692428975, -114.02586499361855 50.89261442578285))"
2022,Provincial Section,22X4,53000,2451.01493823,"MULTILINESTRING ((-114.02586499361855 50.89261442578285, -114.02569029675641 50.89261260343256, -114.0255262834356 50.892611132690185, -114.02538130130179 50.89260945350916, -114.02521144020389 50.89260778311938, -114.02512165751524 50.89260666254548, -114.0250092531711 50.892605758015, -114.02491090506174 50.89260463821461, -114.02462751642453 50.89260143677858, -114.02446777177707 50.89260015693291, -114.02436783828941 50.892600747798326, -114.02411397980919 50.89260080680193, -114.02394887296245 50.89260103227444, -114.02381101225559 50.89259669134854, -114.02369457694277 50.89258759111889, -114.02336901759178 50.89256358160377, -114.02260273564204 50.89256500275791, -114.02235925094843 50.892568315699734, -114.02214302280993 50.89257380123663, -114.02199765856712 50.89257818345794, -114.02176689305774 50.89258258145225, -114.02154339618679 50.89258915591874, -114.02138851931667 50.892595691335075, -114.0211904613396 50.892602259563574, -114.02089064968564 50.89261429003328, -114.02061627784148 50.89262522655819, -114.02043457583653 50.892635057569414, -114.02027104368122 50.892644885144335, -114.02008388992076 50.89265689392657, -114.01992035807942 50.89266780969536, -114.01980225175707 50.892675450584356, -114.0196714311496 50.89268381988634, -114.01916174468421 50.8927222064152, -114.01895450856574 50.89273422477215, -114.01873782729547 50.8927469095352, -114.01794676668318 50.8927995208518, -114.01731168411179 50.89284918923506, -114.01667378530999 50.89290551433371, -114.01590990216518 50.89298076807573, -114.01539169827238 50.893037603798675, -114.01519797508475 50.89305953772986, -114.01448710428663 50.893146566488674, -114.01372481939111 50.89324912894017, -114.01330343633478 50.89331040209344, -114.01268179798556 50.89340489110424, -114.01189232439607 50.8935363652602, -114.01178509554586 50.89355468599968, -114.01150164656099 50.893603222332594, -114.01128440948175 50.89364086204891, -114.01109068601713 50.89367430171384, -114.01102551545891 50.893685664012835, -114.01094926656774 50.893698921500985, -114.01084995989488 50.89371629669124, -114.01076181814467 50.893731649823785, -114.01066803059645 50.893748084898796, -114.01058385583964 50.89376279115575, -114.01049760578024 50.89377778341953, -114.01038632638516 50.893797287216216, -114.01007967890662 50.89385079990067, -114.00972240467588 50.893912942778066, -114.00948472497564 50.89395427392235, -114.00941750681032 50.89396597081523, -114.00910783516102 50.89401979493916, -114.00885651452931 50.894063513602134, -114.00837398058833 50.89414732760413, -114.00806330584017 50.89420123712932, -114.00801725899251 50.8942092395723, -114.00629765588214 50.89451042614248, -114.00457402361145 50.89481335854927, -114.00266132980154 50.89514702642244, -114.0007521695201 50.895481044991215, -113.99929948826454 50.89573300163529, -113.99728749233938 50.89610088377988, -113.99487491693748 50.89648609012973, -113.9942662809736 50.89659556945636, -113.99289710184404 50.896842222797574, -113.99190652892406 50.897016703832776))"
2022,Provincial Section,22X5,51000,1203.41347672,"MULTILINESTRING ((-113.99190652892406 50.897016703832776, -113.99172000359988 50.89704846757071, -113.9913528162036 50.89711133472333, -113.99099732434236 50.8971742016229, -113.9906848883354 50.89722588916867, -113.99041266260161 50.8972733071572, -113.99020952257179 50.89730683274341, -113.9900370875809 50.897335036745226, -113.98823081999159 50.89765061853817, -113.98667936540329 50.89792588174877, -113.98528534810534 50.898179601638105, -113.98380467205978 50.89843491107615, -113.98283367182182 50.89860247104739, -113.98181551783681 50.898779483828505, -113.9810709897538 50.89890704987818, -113.9806571163237 50.89898356390587, -113.9767313775083 50.89966494440563, -113.97629844638563 50.89973528914342, -113.97584431514947 50.89981279648287, -113.97541229772943 50.89988687165147))"
2022,Provincial Section,22X6,46000,2099.96197068,"MULTILINESTRING ((-113.97541229772943 50.89988687165147, -113.9749039706439 50.899977843447324, -113.97481846151409 50.899994637154784, -113.97440348500099 50.90006837873518, -113.97415540381623 50.90011098952029, -113.97187667575464 50.9005004966289, -113.96817549866651 50.90114886308413, -113.96319304509043 50.90201204893395, -113.95797902153032 50.90292254343447, -113.95323628591967 50.90374142123731, -113.95235718284799 50.90389614428981, -113.95201478717199 50.9039554743993, -113.95159287444261 50.9040285224922, -113.95119588289995 50.90409707371584, -113.95075972223891 50.904173492162755, -113.95036024381457 50.904243942667534, -113.95005404113441 50.904296757499765, -113.94970154967095 50.904359690463345, -113.94933659807548 50.90442149051524, -113.94896555547096 50.904486426054476, -113.94857923779996 50.90455384660103, -113.94831397720596 50.90459991624682, -113.94798916132457 50.90465810779433, -113.94764022701833 50.904718783234536, -113.94729129038394 50.904779457630376, -113.9470213255411 50.90482539815287, -113.94677386505023 50.90486809215217, -113.94662606853929 50.90489337004911))"
2022,Provincial Section,22X7,39000,2877.47818065,"MULTILINESTRING ((-113.94662606853929 50.90489337004911, -113.94631054865538 50.904947654141274, -113.94595092691743 50.90501057249702, -113.94566786042999 50.90505775432492, -113.94531179846842 50.90511954502793, -113.944994903918 50.90517346891719, -113.94465579227953 50.905232850003365, -113.94428014806527 50.90529462917397, -113.94396324971584 50.90534854936112, -113.94355473503971 50.90541687847346, -113.94315238098365 50.90548427330179, -113.94278117896839 50.905545868213494, -113.94236102032609 50.905616630908774, -113.9419826774156 50.90567584730775, -113.94158388471648 50.905738732735806, -113.94118865542313 50.90579823837538, -113.94079876689446 50.90585549340256, -113.94033356398457 50.9059203384335, -113.93990273206796 50.90597982151946, -113.93961432490318 50.90601797439159, -113.93918270657984 50.90607616795162, -113.93872873602265 50.90613225532796, -113.93831926763022 50.90618611157582, -113.93786854723868 50.90623857797065, -113.9372383323603 50.906310337597, -113.93670069058898 50.906370877842356, -113.93622662569699 50.90642236331504, -113.93573884245136 50.90646828262621, -113.93529021700111 50.906514220709, -113.93478058106786 50.9065631993644, -113.93427499653399 50.90660797617405, -113.93377119916721 50.90664711870662, -113.9334071185994 50.90667599680002, -113.9330403957038 50.906703949874114, -113.9326904084032 50.90672730140008, -113.9322542597579 50.90675859038368, -113.93160039272543 50.90680202527148, -113.93108770026353 50.906834392370584, -113.93066638810186 50.906858866201894, -113.93022847188074 50.90688000860428, -113.92981480384181 50.90689994670376, -113.92948191894969 50.90691439075205, -113.92926474577908 50.906921018027624, -113.92918935729415 50.90692520569739, -113.928858887662 50.906941572383964, -113.92853836825809 50.90695584776983, -113.9282291299131 50.90696530520487, -113.92781036907958 50.90697758802064, -113.92744798165333 50.90698797513498, -113.92703539288203 50.90699738941506, -113.92671004876446 50.9070058681395, -113.92631706439386 50.90701333866976, -113.92587737956895 50.90701788347635, -113.92561485443797 50.90702157590507, -113.92511712766134 50.90702903045848, -113.92466295304067 50.90702970291241, -113.92423293236773 50.907033283140315, -113.92381419335442 50.90703204603942, -113.92330976888259 50.90703366752668, -113.92283626840837 50.907034321078676, -113.92233699349548 50.907037848534415, -113.92201327514248 50.90703763276137, -113.92164565388744 50.90703933925336, -113.92125267820984 50.90704100411657, -113.9208532617355 50.9070416995689, -113.92049249989907 50.907041454463005, -113.91981407797459 50.907041956935394, -113.91935024219214 50.907040672845405, -113.91897015458757 50.90704040968507, -113.91811146916352 50.907045586645495, -113.91753650243173 50.90704614659853, -113.91720634336608 50.90704494832753, -113.91597108482388 50.90704985090087, -113.91537517920077 50.90705231528132, -113.91512554490296 50.90705213408324, -113.91411214402743 50.907054312955985, -113.91364025101375 50.90705589411954, -113.91247576510003 50.90705896100865, -113.91187019305818 50.90706236487556, -113.91160928487557 50.907062167649464, -113.91097921313357 50.90706165839484, -113.91047350394399 50.907060307107734, -113.9099983958555 50.90705897632371, -113.90794979348904 50.90706397154528, -113.90700919882747 50.907069996539654, -113.90645032105837 50.90707919810385, -113.90604879775334 50.90707801626439))"
2022,Provincial Section,22XSE8,8000,3247.96489073,"MULTILINESTRING ((-113.9060429837541 50.90707803675782, -113.90568160088976 50.90707892487052, -113.9053202180132 50.907079811864705, -113.90495883654626 50.90708069774152, -113.90459745364527 50.90708158249862, -113.9042360707321 50.90708246613721, -113.90387468780678 50.90708334865727, -113.90351330487118 50.90708422915977, -113.90315192192162 50.907085109442754, -113.90279054038182 50.907085988608365, -113.9024291574081 50.90708686665427, -113.90206777442233 50.90708774358165, -113.90170639142457 50.90708861939047, -113.90134500841481 50.907089494080786, -113.90098362539308 50.90709036765255, -113.90062224378126 50.90709124010698, -113.90026086073566 50.907092111441685, -113.89989947767815 50.90709298165785, -113.89953809460873 50.90709385075546, -113.8991767115275 50.90709471873455, -113.89881532843637 50.90709558469611, -113.89845394675335 50.907096450439354, -113.89809256363668 50.907097315062835, -113.89773118050826 50.907098178567765, -113.89736979736809 50.90709904095417, -113.8970084142162 50.90709990222205, -113.89664703105261 50.907100762371364, -113.89628564929922 50.90710162140343, -113.89592426611232 50.9071024793157, -113.8955628829138 50.907103336109415, -113.89520149970367 50.907104191784605, -113.89484011648196 50.907105046341265, -113.8944787332487 50.90710589977936, -113.8941173514278 50.90710675120123, -113.89375596817149 50.90710760240228, -113.8933945849037 50.90710845248477, -113.89303320162446 50.90710930144873, -113.89267181833375 50.907110149294155, -113.89231043645351 50.90711099602235, -113.89194905314001 50.9071118416307, -113.89158766981514 50.90711268612053, -113.89122628647891 50.90711352949179, -113.89086490313137 50.907114371744534, -113.89050351977251 50.907115212878715, -113.89014213782424 50.90711605289572, -113.88978075444497 50.90711689089385, -113.88941937105236 50.907117728672425, -113.88905798764854 50.90711856533248, -113.88869660423352 50.90711940087399, -113.88833522080736 50.90712023529694, -113.8879738387919 50.90712106860274, -113.88761245534346 50.90712190078864, -113.88725107188392 50.90712273185598, -113.88688968841332 50.9071235618048, -113.88652830493167 50.90712439063509, -113.886166921439 50.9071252183468, -113.88580553935716 50.90712604494139, -113.8854441558425 50.90712687041605, -113.88508277231911 50.90712769387317, -113.88472138878258 50.90712851711075, -113.88436000523511 50.907129339229776, -113.88399862167678 50.907130160230274, -113.88363723952942 50.90713098011365, -113.88327585594938 50.90713179887706, -113.88291447235851 50.90713261652195, -113.88062604497159 50.90713311760785, -113.87835661822338 50.90713343631427, -113.87608719010291 50.90713371000946, -113.87381776345734 50.90713393959541, -113.8731721117073 50.90713605569937, -113.86984459663745 50.90714711394405, -113.86651707875085 50.907158077354545, -113.86318956090919 50.907168945933975, -113.85986204170861 50.907179719680656))"
2022,Provincial Section,37STSW10,22000,1693.50977157,"MULTILINESTRING ((-114.14038658032075 50.928869535204385, -114.1403398691077 50.928649709642045, -114.14029328477744 50.928471918961364, -114.14021584639865 50.92824242922428, -114.140102271459 50.92790627514296, -114.13998893250543 50.927647726131994, -114.1398448480585 50.92737304545194, -114.13974223958017 50.92718033089963, -114.13968062773654 50.927064247647586, -114.13956703063909 50.92686247524493, -114.13917644967621 50.92628089973588, -114.13820626476978 50.9252020413691, -114.13644925012164 50.92380539318533, -114.13343948657776 50.92191000282559), (-114.1404931425346 50.93028290604764, -114.14049316826052 50.93028247360174), (-114.1404931425346 50.93028290604764, -114.14048650259187 50.92976834562338, -114.14044944917916 50.92935772719859, -114.14040228940087 50.928989158638885, -114.14039170541068 50.92887276271647), (-114.14049317800183 50.93028570726269, -114.1404931425346 50.93028290604764), (-114.14026890745836 50.93454349777094, -114.14036474930559 50.932383365071956, -114.1404931425346 50.93028290604764), (-114.14023817712 50.935668813173514, -114.14026323847405 50.934927220856075, -114.14027573066004 50.9345434895753))"
2022,Provincial Section,37STSW9,28000,1432.04234055,"MULTILINESTRING ((-114.14023519809777 50.93602602441453, -114.14023662785463 50.93592570702406, -114.14023115613192 50.935667920815696), (-114.14024608976821 50.93603096207681, -114.14035131781827 50.93698796938014, -114.14068461001061 50.94332727759332, -114.14042175408869 50.94516864153082, -114.13969807128923 50.94679253628323, -114.13889756891487 50.94839229420818))"
2022,Provincial Section,DEERFOOT1,82000,2764.22847884,"MULTILINESTRING ((-114.01761279374098 51.15427658912858, -114.01648367611203 51.15500707568686, -114.01596642875765 51.15533729899591, -114.01559285930945 51.155586093262805, -114.01508278515448 51.15591630987685, -114.01469483987562 51.15617867104755, -114.01423504165675 51.15647269732113, -114.01383271601435 51.156735057356215, -114.01292902105608 51.157297820850154, -114.01242609388126 51.157628024991155, -114.01208122633687 51.15785419165835, -114.01193260670048 51.15794987558795, -114.01137741054147 51.158326320089685, -114.01048542833027 51.15891292349152, -114.00954563888048 51.15953962904729, -114.00877308368165 51.16004600195877, -114.00809609130513 51.160497221224716, -114.00742704909469 51.16092336956241, -114.00723710197332 51.16104752629985, -114.00681374815551 51.1613294587125, -114.00635177449686 51.161615223928735, -114.00592962072305 51.16190599876798, -114.00552720769967 51.162166976168834, -114.00516876732337 51.16242766706819, -114.00477049764228 51.16273347614418, -114.00449170559561 51.16297410957775, -114.00417308344313 51.16324983537122, -114.00386242230184 51.16354059863832, -114.00357565614534 51.16380629477873, -114.00333668183043 51.164097054408764, -114.00308973718859 51.16439783978974, -114.00288262152348 51.16463846740461, -114.00272329895368 51.16484901631263, -114.00254804235709 51.165099668612164, -114.00239668300577 51.16533026896759, -114.00224532263177 51.165570894259986, -114.00207802593192 51.165881701913655, -114.0019983597287 51.166027080435434, -114.00188914902401 51.1662435882578, -114.00172981152586 51.16662959099167, -114.00161827744887 51.16692536028304, -114.00151471108227 51.16724118322411, -114.00142707577822 51.1675469798256, -114.00135537205672 51.16784776359288, -114.00134727890557 51.16794023551547, -114.00128203056319 51.16831613216029, -114.00124235099487 51.16866414831198, -114.00121150867025 51.16910901405515, -114.00120278584012 51.16969562839461, -114.00120949090677 51.17134336130147, -114.00122061813384 51.172777256032504, -114.0012096670555 51.17485135726673, -114.00121472919767 51.17538361748337))"
