SEGMENT_ID,BUILT_STATUS,FULL_NAME,SPEED_LIMIT,CTP_CLASS,MULTILINESTRING,geometry
632280,Built,BRIGHTONCREST TC SE,40.0,Residential Street,"MULTILINESTRING ((-113.9387074 50.922870200000006, -113.9385188 50.923013, -113.9384811 50.92306610000001, -113.938362 50.9232279))","MULTILINESTRING ((293468.9183603155 5645361.109436507, 293482.80332182255 5645376.45673715, 293485.6876127308 5645382.254426641, 293494.77312346746 5645399.908635382))"
181763,Built,300 ROYAL CO NW,40.0,Residential Street,"MULTILINESTRING ((-114.2284374 51.1386284, -114.228438 51.1384538, -114.228438 51.1383484, -114.2284406 51.138309, -114.2284541 51.138249, -114.228469 51.1382024, -114.2284826 51.1381722, -114.2284906 51.1381552, -114.2285004 51.1381394))","MULTILINESTRING ((274162.92508300615 5670197.773978487, 274162.0305908547 5670178.365727315, 274161.5159488298 5670166.6485228585, 274161.14173193806 5670162.276453947, 274159.90461392154 5670155.647787727, 274158.6350107041 5670150.513085808, 274157.5364021417 5670147.197561064, 274156.89389517764 5670145.332264014, 274156.13135982293 5670143.605899035))"
35287,Built,GLAMORGAN WY SW,40.0,Residential Street,"MULTILINESTRING ((-114.15781330000002 51.0162021, -114.157842 51.0162604, -114.1578817 51.0163312, -114.1579452 51.0164189, -114.1579976 51.016494800000004, -114.1580708 51.0165957))","MULTILINESTRING ((278518.00196601276 5656373.110025911, 278516.267384509 5656379.677482068, 278513.82105267147 5656387.667630728, 278509.78638447676 5656397.60811044, 278506.4738335599 5656406.2034183275, 278501.8219467525 5656417.640506988))"
672470,Built,SETON BV SE,,Arterial Street,"MULTILINESTRING ((-113.9549635 50.882840400000006, -113.9543188 50.8829783))","MULTILINESTRING ((292148.3753459087 5640956.575061347, 292194.3290935407 5640970.0899581285))"
124086,Built,17 AV SE,,Urban Boulevard,"MULTILINESTRING ((-113.9866334 51.0377375, -113.9865799 51.0377332, -113.9865604 51.0377329))","MULTILINESTRING ((290618.9608276708 5658266.453259822, 290622.6913975711 5658265.823087409, 290624.0568536627 5658265.734287406))"
875169,Built,500 CITADEL MEADOW BA NW,40.0,Residential Street,"MULTILINESTRING ((-114.1808485 51.148971, -114.1808571 51.1490095, -114.1808702 51.149059, -114.1808964 51.1490992, -114.1809496 51.1491288, -114.1810203 51.1491346, -114.1811051 51.14913010000001))","MULTILINESTRING ((277540.9108664034 5671202.458939043, 277540.4947788324 5671206.765015575, 277539.81697089755 5671212.30758189, 277538.1784464781 5671216.855909285, 277534.601043139 5671220.30754261, 277529.68550177594 5671221.166289508, 277523.7345075618 5671220.9226609515))"
210017,Built,HIDDEN VALLEY CR NW,40.0,Residential Street,"MULTILINESTRING ((-114.0993512 51.1463624, -114.0998509 51.1458929, -114.099909 51.14583890000001, -114.0999284 51.1458227))","MULTILINESTRING ((283227.16167557985 5670668.993811157, 283190.0179731137 5670618.272107657, 283185.701998692 5670612.440165314, 283184.2694470864 5670610.696393118))"
238937,Built,AUBURN BAY MR SE,40.0,Residential Street,"MULTILINESTRING ((-113.9647906 50.8859038, -113.9648287 50.88588990000001, -113.9648759 50.885873000000004, -113.9648991 50.8858643, -113.9649197 50.8858567))","MULTILINESTRING ((291470.9493962854 5641324.861887761, 291468.20801629074 5641323.424274087, 291464.81329819385 5641321.678864289, 291463.14295034466 5641320.777236989, 291461.66035459953 5641319.990550973))"
52153,Built,CASTLEGREEN CL NE,40.0,Residential Street,"MULTILINESTRING ((-113.9571481 51.1103988, -113.9577214 51.1103936))","MULTILINESTRING ((293010.3119655034 5666261.07754322, 292970.16732490394 5666262.11280764))"
216704,Built,32 AV NE,,Urban Boulevard,"MULTILINESTRING ((-114.0015386 51.081549, -114.0018733 51.081549))","MULTILINESTRING ((289772.8596635451 5663179.59577678, 289749.42186079675 5663180.5520096505))"
33060,Built,SANTANA CR NW,40.0,Residential Street,"MULTILINESTRING ((-114.0856508 51.1384024, -114.0858585 51.1385223, -114.0860663 51.1386421, -114.086274 51.138762, -114.0864817 51.1388818))","MULTILINESTRING ((284148.04122164025 5669743.755238227, 284134.07442527567 5669757.694552934, 284120.1002453038 5669771.623084215, 284106.13360288506 5669785.562479308, 284092.1665706681 5669799.490797366))"
853109,Built,LEGACY CI SE,40.0,Collector,"MULTILINESTRING ((-114.0093716 50.8609669, -114.0094104 50.8609517, -114.0094487 50.8609384, -114.0095104 50.8609232, -114.0095891 50.860916))","MULTILINESTRING ((288222.86060801777 5638679.551546473, 288220.06175997946 5638677.973078496, 288217.3067029015 5638676.604400474, 288212.8966195524 5638675.091637221, 288207.32668887125 5638674.5170132425))"
224996,Built,DISCOVERY RIDGE BV SW,50.0,Collector,"MULTILINESTRING ((-114.2256635 51.0186542, -114.2255571 51.0186337, -114.2254641 51.0186127, -114.22536800000002 51.0185874, -114.2252689 51.0185573, -114.2251967 51.0185356, -114.2250975 51.0184988, -114.2250197 51.0184677, -114.224935 51.0184309, -114.2248635 51.0183971, -114.224791 51.0183593, -114.2247276 51.0183243, -114.2246634 51.0182865, -114.2246008 51.0182482, -114.2245172 51.0181991, -114.2244507 51.0181598, -114.224398 51.0181282, -114.2243346 51.0180908, -114.22427370000001 51.0180547, -114.2242216 51.018023))","MULTILINESTRING ((273772.1189316879 5656851.9404227305, 273779.47968198406 5656849.3346470175, 273785.8984180055 5656846.7144589815, 273792.5135869683 5656843.606737194, 273799.31574447406 5656839.95620591, 273804.2726277184 5656837.322111835, 273811.04918808746 5656832.92646761, 273816.3529765188 5656829.230212138, 273822.11283694924 5656824.879116675, 273826.961747179 5656820.902069089, 273831.8613079637 5656816.477285478, 273836.1364286649 5656812.39172169, 273840.4540189052 5656807.992436072, 273844.65699204727 5656803.542483987, 273850.2798916596 5656797.827440069, 273854.75147786655 5656793.254353157, 273858.2929141612 5656789.579635147, 273862.5563950392 5656785.227292719, 273866.6509137162 5656781.02714815, 273870.14980883943 5656777.343164398))"
87771,Built,14 ST NW,,Arterial Street,"MULTILINESTRING ((-114.0947668 51.0633882, -114.0947626 51.0633428, -114.0947644 51.0622842))","MULTILINESTRING ((283159.5742689201 5661431.118315022, 283159.6562299945 5661426.05878007, 283154.5808801297 5661308.378516158))"
222222,Built,HARVEST HILLS BV N,,Arterial Street,"MULTILINESTRING ((-114.0710631 51.1604976, -114.0710376 51.1603956, -114.0710097 51.1602857, -114.0709902 51.1602069))","MULTILINESTRING ((285270.9285163708 5672157.413118016, 285272.23724053684 5672145.998998159, 285273.6770463808 5672133.699602702, 285274.6741317568 5672124.882220835))"
45631,Built,QUEEN CHARLOTTE RD SE,40.0,Residential Street,"MULTILINESTRING ((-114.0228657 50.9351461, -114.0233253 50.9356671, -114.0233666 50.9357825, -114.0234846 50.9362514, -114.0234906 50.9363816, -114.0234671 50.9365305, -114.0234142 50.9366645, -114.0232964 50.9367873, -114.0231728 50.9369288))","MULTILINESTRING ((287611.37073494424 5646964.871662795, 287581.4602848548 5647024.115497256, 287579.0852147697 5647037.063575558, 287572.93396306975 5647089.531474426, 287573.10610245843 5647104.02319168, 287575.4357366839 5647120.5088176485, 287579.76263254636 5647135.253305257, 287588.5973344868 5647148.565727087, 287597.9246622765 5647163.9403492445))"
805267,Built,29 ST NW,50.0,Collector,"MULTILINESTRING ((-114.1294182 51.066536, -114.1294506 51.0665214, -114.1294794 51.0665102, -114.1295095 51.0665003, -114.1295735 51.0664838, -114.1296454 51.066469700000006, -114.1298026 51.0664453, -114.1299803 51.0664179))","MULTILINESTRING ((280747.0478348646 5661883.717889893, 280744.7092750402 5661882.191325893, 280742.63895943714 5661881.032016937, 280740.4837278999 5661880.021102947, 280735.92268533225 5661878.377460254, 280730.81961347343 5661877.024166152, 280719.6927942168 5661874.779963676, 280707.1158052757 5661872.263355416))"
87843,Built,14 ST NW,,Arterial Street,"MULTILINESTRING ((-114.0939791 51.0644065, -114.0939845 51.0645585, -114.0939949 51.0646717, -114.0940025 51.0648569))","MULTILINESTRING ((283219.51433131425 5661542.003395905, 283219.846536731 5661558.917290903, 283219.647132941 5661571.532478278, 283219.98042172135 5661592.143730503))"
880248,Built,TSUUTINA TR SW,,Skeletal Road,"MULTILINESTRING ((-114.1500956 50.9694578, -114.1508434 50.9702853, -114.1520256 50.971544, -114.1526004 50.9722092, -114.1532055 50.972903, -114.1539618 50.9737678, -114.1545517 50.974433, -114.1555765 50.9755924, -114.1559773 50.976050900000004))","MULTILINESTRING ((278836.9564926092 5651153.422652245, 278788.3994118057 5651247.658901315, 278711.40385567315 5651391.1357927155, 278674.2224270898 5651466.8111574855, 278635.0515434687 5651545.757258821, 278586.08338108903 5651644.167771538, 278547.84613495145 5651719.889537118, 278481.4396506392 5651851.858286139, 278455.493118993 5651904.033892384))"
149887,Built,CORAL KEYS DR NE,50.0,Collector,"MULTILINESTRING ((-113.9268533 51.1059905, -113.9273658 51.1059489, -113.92738520000002 51.1059476, -113.927406 51.1059432, -113.9274245 51.1059379, -113.9274445 51.1059277, -113.9274738 51.1059122, -113.9275062 51.1058914))","MULTILINESTRING ((295110.9434215801 5665686.174216777, 295074.8893138651 5665682.976840996, 295073.5257483376 5665682.886354729, 295072.0504791618 5665682.4551257845, 295070.73220521444 5665681.917432535, 295069.28726330993 5665680.839159931, 295067.1679576242 5665679.197566715, 295064.8082276742 5665676.975381915))"
37610,Built,100 ABINGDON PL NE,40.0,Residential Street,"MULTILINESTRING ((-113.9245484 51.0630925, -113.9240858 51.0631165))","MULTILINESTRING ((295082.6899016438 5660910.576000887, 295115.20347190346 5660911.95648748))"
224461,Built,106 AV SE,,Industrial Arterial,"MULTILINESTRING ((-113.9804825 50.9579396, -113.9806843 50.9580183, -113.9808317 50.9580888, -113.9809654 50.9581884, -113.9810374 50.958273, -113.9810836 50.9583629, -113.9811179 50.9584777, -113.9811607 50.958738, -113.9812893 50.9590704))","MULTILINESTRING ((290691.14351996686 5649377.647559, 290677.32828468946 5649386.9697956005, 290667.29582678294 5649395.225979507, 290658.35616659943 5649406.67838188, 290653.68123509013 5649416.287998618, 290650.84164471115 5649426.413560921, 290648.9495654479 5649439.273511181, 290647.11497237964 5649468.33312186, 290639.58047523606 5649505.651911189))"
92789,Built,6 ST SE,40.0,Residential Street,"MULTILINESTRING ((-114.0483461 51.0451157, -114.0483455 51.044848, -114.0483449 51.0445802, -114.0483443 51.0443124, -114.0483437 51.0440447))","MULTILINESTRING ((286327.33935477445 5659263.998773389, 286326.14893971884 5659234.23636234, 286324.958069458 5659204.462835099, 286323.76720438316 5659174.689308836, 286322.57680487743 5659144.926900723))"
88697,Built,12A ST NE,40.0,Residential Street,"MULTILINESTRING ((-114.0323045 51.05373230000001, -114.0323233 51.0537945, -114.0323498 51.0538884, -114.0323615 51.05392620000001, -114.032372 51.0539701, -114.0323917 51.054019, -114.0324139 51.0540702, -114.0324447 51.0541271, -114.0324774 51.0541841, -114.0325235 51.05424870000001, -114.0325592 51.054294500000005, -114.0325937 51.054336, -114.0326441 51.0543909, -114.0326786 51.05442310000001, -114.03271060000002 51.0544545, -114.0327488 51.0544817, -114.0327788 51.0545013, -114.0328275 51.05452960000001, -114.0328712 51.054556, -114.0329072 51.0545714, -114.0329448 51.0545869, -114.03297740000001 51.054598500000004, -114.0330058 51.0546055, -114.0330378 51.0546101, -114.033132 51.0546171, -114.0331812 51.05462060000001, -114.0332369 51.0546245))","MULTILINESTRING ((287491.0123041648 5660175.490854745, 287489.979917451 5660182.46003589, 287488.5532078043 5660192.975604022, 287487.90655105526 5660197.211688268, 287487.3719168729 5660202.122458837, 287486.21556468465 5660207.615649214, 287484.89458185254 5660213.371753102, 287482.9971317834 5660219.786366004, 287480.9670174609 5660226.217582109, 287478.03282101895 5660233.532392831, 287475.7412156264 5660238.7271436965, 287473.5139988244 5660243.440390905, 287470.23410372797 5660249.689250647, 287467.96429594455 5660253.368599188, 287465.8659940661 5660256.951793276, 287463.3140411288 5660260.085965456, 287461.3018235776 5660262.351555426, 287458.0192145291 5660265.638335288, 287455.0782391367 5660268.69945384, 287452.62638771103 5660270.515447849, 287450.06288945826 5660272.347180035, 287447.83185918233 5660273.730905159, 287445.87403579435 5660274.591112153, 287443.65297787706 5660275.194901395, 287437.0847724388 5660276.2451065695, 287433.65353063785 5660276.776276201, 287429.7686891502 5660277.370686493))"
44078,Built,300 DOUGLAS WOODS CO SE,40.0,Residential Street,"MULTILINESTRING ((-113.9999609 50.9445078, -113.9999199 50.9446242, -113.999879 50.9447406, -113.999838 50.944857, -113.9997971 50.9449734))","MULTILINESTRING ((289262.72613669315 5647939.902078009, 289266.1323236607 5647952.725238246, 289269.531473801 5647965.54868629, 289272.9376337563 5647978.3718505055, 289276.33675692114 5647991.195302522))"
877611,Built,HARVEST HILLS DR NE,50.0,Collector,"MULTILINESTRING ((-114.0453551 51.1499769, -114.0453754 51.1500165, -114.0454089 51.1500726, -114.0454342 51.1501103, -114.0454571 51.150146, -114.0454769 51.1501716, -114.0455038 51.1502066, -114.0455383 51.1502497, -114.0455696 51.1502856, -114.0455949 51.1503149, -114.04563 51.1503508, -114.0456777 51.1503989, -114.0457111 51.15043, -114.0457452 51.1504621, -114.0457868 51.150497400000006, -114.0458214 51.1505257, -114.0458546 51.1505515))","MULTILINESTRING ((287019.6076783462 5670913.005137014, 287018.3706677235 5670917.466407897, 287016.28669365775 5670923.800279529, 287014.69132778223 5670928.064808049, 287013.2545645506 5670932.100037469, 287011.988036457 5670935.0034364415, 287010.2683661935 5670938.9724343745, 287008.05460676056 5670943.863955222, 287006.0314337914 5670947.945758607, 287004.3973901621 5670951.2764357375, 287002.10852163937 5670955.369250632, 286998.9948486179 5670960.854886987, 286996.80274302745 5670964.409147464, 286994.5663025592 5670968.076610409, 286991.8201976686 5670972.121559858, 286989.53129735915 5670975.368015684, 286987.32877223124 5670978.332482984))"
31762,Built,STRATHBURY CI SW,40.0,Residential Street,"MULTILINESTRING ((-114.1808578 51.0504625, -114.18074880000002 51.050419000000005, -114.1806441 51.0503787, -114.1805433 51.0503389, -114.1804424 51.0502962, -114.1803179 51.0502435, -114.1802254 51.0502024, -114.1801273 51.0501574, -114.1800534 51.050124, -114.1799591 51.0500794, -114.1798699 51.050037))","MULTILINESTRING ((277066.6270552627 5660251.3452746095, 277074.0557801857 5660246.179334945, 277081.1985885068 5660241.38216819, 277088.07053494063 5660236.652405896, 277094.9355691481 5660231.599960615, 277103.40625755244 5660225.364376795, 277109.69040897803 5660220.515256849, 277116.3482375699 5660215.215630904, 277121.3660723554 5660211.2788424585, 277127.7595746524 5660206.035204687, 277133.80629224336 5660201.051587028))"
39193,Built,74 AV SE,40.0,Residential Street,"MULTILINESTRING ((-113.9980552 50.9868857, -113.9977652 50.9868858, -113.9975522 50.9868869, -113.9973572 50.9868872))","MULTILINESTRING ((289588.23401980434 5652645.679981837, 289608.58362026705 5652644.863038397, 289623.5346950545 5652644.377182427, 289637.2191006575 5652643.853819344))"
229721,Built,SIROCCO DR SW,,Arterial Street,"MULTILINESTRING ((-114.1830748 51.0304619, -114.1829878 51.0304425, -114.1828737 51.030417, -114.1827512 51.0303894, -114.1827105 51.030379700000005, -114.1826672 51.0303672, -114.1826348 51.0303544, -114.1826029 51.030336500000004, -114.1825829 51.0303218, -114.18256440000002 51.0303048, -114.1825484 51.0302835, -114.182533 51.030258, -114.182519 51.0302329, -114.1825092 51.0302158))","MULTILINESTRING ((276815.13011267176 5658034.621459211, 276821.1356577615 5658032.201095545, 276829.01162955526 5658029.020475454, 276837.4663672124 5658025.580955794, 276840.27286554954 5658024.379272206, 276843.2481713043 5658022.85843862, 276845.45793359354 5658021.337289598, 276847.6081362155 5658019.250697225, 276848.9395143051 5658017.555908524, 276850.1546878192 5658015.609978307, 276851.1739437991 5658013.193599899, 276852.130955516 5658010.3121321015, 276852.99174882076 5658007.479374614, 276853.5965635164 5658005.548693698))"
296095,Built,SKYVIEW POINT LI NE,40.0,Residential Street,"MULTILINESTRING ((-113.9537729 51.1628244, -113.9537729 51.1625904, -113.9537729 51.1624019))","MULTILINESTRING ((293480.689014931 5672080.002983525, 293479.64341968193 5672053.987941188, 293478.80113714293 5672033.031379865))"
766063,Built,26 AV SW,50.0,Collector,"MULTILINESTRING ((-114.1900856 51.0305294, -114.1903018 51.0305307, -114.1905457 51.0305309))","MULTILINESTRING ((276323.99114879593 5658063.398535906, 276308.84160749306 5658064.199825603, 276291.74497458444 5658064.963030436))"
630716,Built,TWELVE MI COULEE RD NW,,Skeletal Road,"MULTILINESTRING ((-114.2572438 51.1424711, -114.2572483 51.1426903, -114.257237 51.1428445, -114.257112 51.1432044, -114.2570731 51.1432844, -114.2570543 51.1433232))","MULTILINESTRING ((272167.2378582737 5670713.842085189, 272168.00309967704 5670738.224123021, 272169.5530036091 5670755.3312555915, 272180.0672890073 5670794.953349902, 272183.181657471 5670803.726265544, 272184.6874726614 5670807.9813363105))"
